dataset,method,seed,task_k,task_T,elapsed,acc
imagenet_r,m8_analytic,2,4,7,3,0.7076252723311547
imagenet_r,m8_analytic,2,4,8,4,0.6867102396514161
imagenet_r,m8_analytic,2,4,9,5,0.6775599128540305
imagenet_r,m8_analytic,2,5,5,0,0.8137128072445019
imagenet_r,m8_analytic,2,5,6,1,0.7848210435532557
imagenet_r,m8_analytic,2,5,7,2,0.759379042690815
imagenet_r,m8_analytic,2,5,8,3,0.7442863303147909
imagenet_r,m8_analytic,2,5,9,4,0.7283311772315654
imagenet_r,m8_analytic,2,6,6,0,0.8385857033051499
imagenet_r,m8_analytic,2,6,7,1,0.8170637970791699
imagenet_r,m8_analytic,2,6,8,2,0.792467332820907
imagenet_r,m8_analytic,2,6,9,3,0.7851652574942352
imagenet_r,m8_analytic,2,7,7,0,0.8271747498075442
imagenet_r,m8_analytic,2,7,8,1,0.8179368745188607
imagenet_r,m8_analytic,2,7,9,2,0.7990762124711316
imagenet_r,m8_analytic,2,8,8,0,0.7180599369085173
imagenet_r,m8_analytic,2,8,9,1,0.6983438485804416
imagenet_r,m8_analytic,2,9,9,0,0.7059874888293118
imagenet_r,m8_analytic,3,0,0,0,0.9908759124087592
imagenet_r,m8_analytic,3,0,1,1,0.9613138686131387
imagenet_r,m8_analytic,3,0,2,2,0.9098540145985401
imagenet_r,m8_analytic,3,0,3,3,0.8656934306569343
imagenet_r,m8_analytic,3,0,4,4,0.8343065693430657
imagenet_r,m8_analytic,3,0,5,5,0.8003649635036496
imagenet_r,m8_analytic,3,0,6,6,0.7813868613138686
imagenet_r,m8_analytic,3,0,7,7,0.7609489051094891
imagenet_r,m8_analytic,3,0,8,8,0.747080291970803
imagenet_r,m8_analytic,3,0,9,9,0.737956204379562
imagenet_r,m8_analytic,3,1,1,0,0.9558614143331752
imagenet_r,m8_analytic,3,1,2,1,0.9074513526340768
imagenet_r,m8_analytic,3,1,3,2,0.8737541528239202
imagenet_r,m8_analytic,3,1,4,3,0.8467014712861889
imagenet_r,m8_analytic,3,1,5,4,0.8343616516373992
imagenet_r,m8_analytic,3,1,6,5,0.8144280968201234
imagenet_r,m8_analytic,3,1,7,6,0.7944945420028476
imagenet_r,m8_analytic,3,1,8,7,0.7788324632178453
imagenet_r,m8_analytic,3,1,9,8,0.7693402942572378
imagenet_r,m8_analytic,3,2,2,0,0.9070631970260223
imagenet_r,m8_analytic,3,2,3,1,0.8579099545642297
imagenet_r,m8_analytic,3,2,4,2,0.825691862866584
imagenet_r,m8_analytic,3,2,5,3,0.7881040892193308
imagenet_r,m8_analytic,3,2,6,4,0.7666253614209004
imagenet_r,m8_analytic,3,2,7,5,0.74514663362247
imagenet_r,m8_analytic,3,2,8,6,0.7286245353159851
imagenet_r,m8_analytic,3,2,9,7,0.721602643535729
imagenet_r,m8_analytic,3,3,3,0,0.8613312202852615
imagenet_r,m8_analytic,3,3,4,1,0.8363708399366085
imagenet_r,m8_analytic,3,3,5,2,0.8038827258320127
imagenet_r,m8_analytic,3,3,6,3,0.7729793977812995
imagenet_r,m8_analytic,3,3,7,4,0.7377179080824089
imagenet_r,m8_analytic,3,3,8,5,0.7250396196513471
imagenet_r,m8_analytic,3,3,9,6,0.7095879556259905
imagenet_r,m8_analytic,3,4,4,0,0.8295175797219951
imagenet_r,m8_analytic,3,4,5,1,0.7968111201962388
imagenet_r,m8_analytic,3,4,6,2,0.7747342600163533
imagenet_r,m8_analytic,3,4,7,3,0.7534750613246116
imagenet_r,m8_analytic,3,4,8,4,0.7264922322158627
imagenet_r,m8_analytic,3,4,9,5,0.7121831561733443
imagenet_r,m8_analytic,3,5,5,0,0.8062953995157385
imagenet_r,m8_analytic,3,5,6,1,0.7800645682001615
imagenet_r,m8_analytic,3,5,7,2,0.7699757869249395
imagenet_r,m8_analytic,3,5,8,3,0.7526230831315577
imagenet_r,m8_analytic,3,5,9,4,0.7461662631154157
imagenet_r,m8_analytic,3,6,6,0,0.7983005366726297
imagenet_r,m8_analytic,3,6,7,1,0.7830948121645797
imagenet_r,m8_analytic,3,6,8,2,0.7683363148479427
imagenet_r,m8_analytic,3,6,9,3,0.759391771019678
imagenet_r,m8_analytic,3,7,7,0,0.7892705519104593
imagenet_r,m8_analytic,3,7,8,1,0.7769201080663837
imagenet_r,m8_analytic,3,7,9,2,0.7622539560015438
imagenet_r,m8_analytic,3,8,8,0,0.7696118909991743
imagenet_r,m8_analytic,3,8,9,1,0.7625928984310487
imagenet_r,m8_analytic,3,9,9,0,0.6717869943676396
imagenet_r,m8_analytic,4,0,0,0,0.9885310983678871
imagenet_r,m8_analytic,4,0,1,1,0.9369210410233789
imagenet_r,m8_analytic,4,0,2,2,0.8936921041023379
imagenet_r,m8_analytic,4,0,3,3,0.8588442876047641
imagenet_r,m8_analytic,4,0,4,4,0.835465372739303
imagenet_r,m8_analytic,4,0,5,5,0.8147331274812527
imagenet_r,m8_analytic,4,0,6,6,0.7856197617997354
imagenet_r,m8_analytic,4,0,7,7,0.7662108513453904
imagenet_r,m8_analytic,4,0,8,8,0.7494486104984561
imagenet_r,m8_analytic,4,0,9,9,0.7388619320688135
imagenet_r,m8_analytic,4,1,1,0,0.9480620155038759
imagenet_r,m8_analytic,4,1,2,1,0.915891472868217
imagenet_r,m8_analytic,4,1,3,2,0.8872093023255814
imagenet_r,m8_analytic,4,1,4,3,0.860077519379845
imagenet_r,m8_analytic,4,1,5,4,0.8395348837209302
imagenet_r,m8_analytic,4,1,6,5,0.8038759689922481
imagenet_r,m8_analytic,4,1,7,6,0.7872093023255814
imagenet_r,m8_analytic,4,1,8,7,0.7713178294573644
imagenet_r,m8_analytic,4,1,9,8,0.7600775193798449
imagenet_r,m8_analytic,4,2,2,0,0.8966709900562041
imagenet_r,m8_analytic,4,2,3,1,0.8625162127107653
imagenet_r,m8_analytic,4,2,4,2,0.8335495028102032
imagenet_r,m8_analytic,4,2,5,3,0.8054474708171206
imagenet_r,m8_analytic,4,2,6,4,0.7881539126675313
imagenet_r,m8_analytic,4,2,7,5,0.772589710332901
imagenet_r,m8_analytic,4,2,8,6,0.7518374405533939
imagenet_r,m8_analytic,4,2,9,7,0.7354085603112841
imagenet_r,m8_analytic,4,3,3,0,0.8928289992119779
imagenet_r,m8_analytic,4,3,4,1,0.8617021276595744
imagenet_r,m8_analytic,4,3,5,2,0.8443656422379827
imagenet_r,m8_analytic,4,3,6,3,0.8297872340425532
imagenet_r,m8_analytic,4,3,7,4,0.7998423955870765
imagenet_r,m8_analytic,4,3,8,5,0.7860520094562647
imagenet_r,m8_analytic,4,3,9,6,0.7702915681639085
imagenet_r,m8_analytic,4,4,4,0,0.7962202136400987
imagenet_r,m8_analytic,4,4,5,1,0.7588331963845522
imagenet_r,m8_analytic,4,4,6,2,0.7428101889893179
imagenet_r,m8_analytic,4,4,7,3,0.7247329498767461
imagenet_r,m8_analytic,4,4,8,4,0.7111750205423172
imagenet_r,m8_analytic,4,4,9,5,0.6972062448644207
imagenet_r,m8_analytic,4,5,5,0,0.7836021505376344
imagenet_r,m8_analytic,4,5,6,1,0.7544802867383512
imagenet_r,m8_analytic,4,5,7,2,0.7379032258064516
imagenet_r,m8_analytic,4,5,8,3,0.7123655913978495
imagenet_r,m8_analytic,4,5,9,4,0.692652329749104
imagenet_r,m8_analytic,4,6,6,0,0.7486407360936846
imagenet_r,m8_analytic,4,6,7,1,0.7369301547469678
imagenet_r,m8_analytic,4,6,8,2,0.7072354663320787
imagenet_r,m8_analytic,4,6,9,3,0.6884148891677122
imagenet_r,m8_analytic,4,7,7,0,0.8226174190606476
imagenet_r,m8_analytic,4,7,8,1,0.8130414956680346
imagenet_r,m8_analytic,4,7,9,2,0.8002735978112175
imagenet_r,m8_analytic,4,8,8,0,0.7604641525072524
imagenet_r,m8_analytic,4,8,9,1,0.7438872772482387
imagenet_r,m8_analytic,4,9,9,0,0.7324990222917481
