dataset,backbone,n_per_class,ref_quality,class,trial,anisotropy_ratio,mean_cos,median_cos,frac_above_0.8,n_records,ref_pool_size
cub200,vit_base_patch16_224.augreg_in21k,4,clean_small_pool,190,23,34.03062132603117,0.39070742817825194,0.4468548041594004,0.0,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,clean_small_pool,195,24,34.03062132603117,0.698400005604412,0.8205401484598126,0.5,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,140,0,34.03062132603117,0.8087787583172013,0.7622029570146642,0.25,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,81,1,34.03062132603117,0.8039010631552836,0.8115375826004936,0.5,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,45,2,34.03062132603117,0.6640003647974217,0.6040197599309837,0.25,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,44,3,34.03062132603117,0.6862798633558038,0.69324477632249,0.0,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,18,4,34.03062132603117,0.8144578222964179,0.8099665242438159,0.5,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,69,5,34.03062132603117,0.7419938165299373,0.7481780187052576,0.5,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,47,6,34.03062132603117,0.5498433946724263,0.5442554954326918,0.0,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,78,7,34.03062132603117,0.8206357215904514,0.7911045869282538,0.5,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,148,8,34.03062132603117,0.7780151453944512,0.7482085219812264,0.25,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,8,9,34.03062132603117,0.6104210232651042,0.6242678106194504,0.25,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,71,10,34.03062132603117,0.6917578965104524,0.708478189958365,0.0,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,18,11,34.03062132603117,0.7227818299501746,0.789410619272518,0.5,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,72,12,34.03062132603117,0.7513653348720382,0.7609703365920137,0.25,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,110,13,34.03062132603117,0.7711622827387901,0.7787362284783252,0.5,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,195,14,34.03062132603117,0.834544885027295,0.8666352454447854,0.5,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,29,15,34.03062132603117,0.46347762038886176,0.47213885249599397,0.0,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,62,16,34.03062132603117,0.7775282398580035,0.8486161795548555,0.75,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,59,17,34.03062132603117,0.7066674926499601,0.7118067867913299,0.5,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,110,18,34.03062132603117,0.5965400044999087,0.6373200076653363,0.0,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,42,19,34.03062132603117,0.9478000561894795,0.9395155149103169,1.0,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,87,20,34.03062132603117,0.8362631771809558,0.8676066679076453,0.75,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,139,21,34.03062132603117,0.7776316629154836,0.7788756538561701,0.5,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,5,22,34.03062132603117,0.7139493826696137,0.742196978862023,0.5,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,60,23,34.03062132603117,0.7300649321745994,0.6722662884180106,0.25,4,5
cub200,vit_base_patch16_224.augreg_in21k,4,noisy_full,34,24,34.03062132603117,0.7312837286710219,0.7421922054557775,0.25,4,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,52,0,34.03062132603117,0.7319759414852687,0.7487758627611674,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,184,1,34.03062132603117,0.8494523537368026,0.8668527804250827,0.625,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,45,2,34.03062132603117,0.5348725079026948,0.552174456813525,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,165,3,34.03062132603117,0.7838982596707167,0.781545150537723,0.5,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,168,4,34.03062132603117,0.7377725666778195,0.7718981910125047,0.375,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,82,5,34.03062132603117,0.7132159783587524,0.7000748684609261,0.375,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,192,6,34.03062132603117,0.676536374697513,0.674765789708712,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,85,7,34.03062132603117,0.6123920557440339,0.6323266471514222,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,53,8,34.03062132603117,0.6422173348556218,0.6566850083418987,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,160,9,34.03062132603117,0.7237892052768997,0.7312482162382397,0.375,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,69,10,34.03062132603117,0.8183101770354564,0.8683576780354101,0.625,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,113,11,34.03062132603117,0.5244160570374499,0.5260841912296077,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,140,12,34.03062132603117,0.707050775164761,0.7292348428125113,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,91,13,34.03062132603117,0.4861695723319084,0.48362791452511233,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,39,14,34.03062132603117,0.7118003178160891,0.7266012421745975,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,133,15,34.03062132603117,0.7005888235027884,0.7196720383402643,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,155,16,34.03062132603117,0.6715179193657033,0.6969943092936585,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,195,17,34.03062132603117,0.6871533556662922,0.6832817433237443,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,169,18,34.03062132603117,0.641433817778736,0.622780265361907,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,145,19,34.03062132603117,0.7032897031571634,0.7640101595373241,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,99,20,34.03062132603117,0.6607133481014892,0.6506285914151458,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,91,21,34.03062132603117,0.577141047919767,0.5887223544377611,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,139,22,34.03062132603117,0.791778917145605,0.7997918950729487,0.5,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,149,23,34.03062132603117,0.687516020870208,0.7104330310788458,0.375,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_full,93,24,34.03062132603117,0.7057958845836811,0.6744362216287292,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,172,0,34.03062132603117,0.6980543391550471,0.6688443414936429,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,69,1,34.03062132603117,0.685273853810638,0.6787323745621763,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,2,2,34.03062132603117,0.5744896420069296,0.652125312793611,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,192,3,34.03062132603117,0.5850152648999312,0.5928204245421201,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,133,4,34.03062132603117,0.6500184708915935,0.6409863237461748,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,12,5,34.03062132603117,0.7343969714917322,0.7360032379565432,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,89,6,34.03062132603117,0.7020521114223859,0.703891153292526,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,35,7,34.03062132603117,0.5854508866146053,0.5915858367572532,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,172,8,34.03062132603117,0.7580420685300208,0.7780781072038038,0.5,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,23,9,34.03062132603117,0.7133464654784643,0.7056731313564703,0.375,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,155,10,34.03062132603117,0.6938797052796777,0.7163088742564498,0.375,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,166,11,34.03062132603117,0.6980421929586069,0.727519991698109,0.375,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,165,12,34.03062132603117,0.774676779990868,0.7911478714474878,0.375,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,58,13,34.03062132603117,0.6230707139966722,0.6850480486049492,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,65,14,34.03062132603117,0.7019500840550688,0.7466856860473099,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,94,15,34.03062132603117,0.7830777416578345,0.8105140112224098,0.5,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,150,16,34.03062132603117,0.6720299124614166,0.6679259997689683,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,32,17,34.03062132603117,0.49342025971203907,0.4948884508494587,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,34,18,34.03062132603117,0.8105997638762992,0.8145112693982999,0.625,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,123,19,34.03062132603117,0.6362642982638618,0.6628131008931477,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,7,20,34.03062132603117,0.6219860263297061,0.7310872181222083,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,148,21,34.03062132603117,0.7511918876932192,0.7507575676826269,0.375,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,129,22,34.03062132603117,0.528035742102322,0.5105852133949167,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,23,23,34.03062132603117,0.6975482646197928,0.7091051541860158,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,clean_small_pool,142,24,34.03062132603117,0.6130199005956741,0.6589971940673944,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,72,0,34.03062132603117,0.7158419302460877,0.7322367837644779,0.375,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,130,1,34.03062132603117,0.6493612575092877,0.6420001121789187,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,68,2,34.03062132603117,0.5707595062353992,0.5662310629172176,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,124,3,34.03062132603117,0.6923916792762559,0.7061251047992299,0.375,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,158,4,34.03062132603117,0.7352631707080726,0.7783693309540085,0.375,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,171,5,34.03062132603117,0.580826276347972,0.6471353828132191,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,44,6,34.03062132603117,0.6167175037179677,0.6151580705702431,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,168,7,34.03062132603117,0.7372051877540904,0.7638995901836392,0.375,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,125,8,34.03062132603117,0.5751247361757461,0.5856795229632985,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,16,9,34.03062132603117,0.6939791831136849,0.7259745550794792,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,156,10,34.03062132603117,0.6710108705699676,0.691760318551381,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,82,11,34.03062132603117,0.6567693580056698,0.7021357518902823,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,137,12,34.03062132603117,0.6994736839086093,0.7542037108149096,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,175,13,34.03062132603117,0.7529385309894707,0.771899907095015,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,186,14,34.03062132603117,0.6343228244796121,0.6719090829613693,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,2,15,34.03062132603117,0.6959301623087168,0.6893761270922465,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,158,16,34.03062132603117,0.7466876607425601,0.7551461913205959,0.375,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,182,17,34.03062132603117,0.6626174912986806,0.6732014602845333,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,94,18,34.03062132603117,0.818500963261229,0.8223270606475288,0.5,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,164,19,34.03062132603117,0.6422964456208015,0.6403297881516803,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,90,20,34.03062132603117,0.6477411624434155,0.6100351231869099,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,190,21,34.03062132603117,0.600182282954807,0.5936206285850527,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,133,22,34.03062132603117,0.6893476953013449,0.6942922908566467,0.0,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,131,23,34.03062132603117,0.6993301181052418,0.703398579163879,0.25,8,5
cub200,vit_base_patch16_224.augreg_in21k,8,noisy_full,152,24,34.03062132603117,0.6426584698511807,0.673383427965153,0.125,8,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,179,0,34.03062132603117,0.787490083454859,0.8147271042574622,0.625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,130,1,34.03062132603117,0.5528427044290702,0.5841349684960659,0.0,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,32,2,34.03062132603117,0.6052899457909803,0.5990394859018389,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,168,3,34.03062132603117,0.6815283615084944,0.6961601309186751,0.125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,78,4,34.03062132603117,0.684823522533305,0.7374447668739474,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,8,5,34.03062132603117,0.6943007792054335,0.6932605527400071,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,18,6,34.03062132603117,0.7269495990072535,0.7368336905727171,0.3125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,124,7,34.03062132603117,0.6372316174451589,0.6364424869980194,0.0,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,158,8,34.03062132603117,0.7222889217129821,0.7277284204880105,0.125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,166,9,34.03062132603117,0.6439843514681087,0.6644601397133307,0.0,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,116,10,34.03062132603117,0.5918219829194756,0.6193525832690738,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,183,11,34.03062132603117,0.6238051274788583,0.672838892013097,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,146,12,34.03062132603117,0.6796932890525347,0.727670668075709,0.1875,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,181,13,34.03062132603117,0.7152687043902699,0.6944154860138746,0.1875,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,103,14,34.03062132603117,0.6329245984966827,0.6661013059239798,0.125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,72,15,34.03062132603117,0.7219963386533534,0.7052635015399522,0.1875,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,196,16,34.03062132603117,0.7071721919815317,0.6949483135242532,0.1875,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,74,17,34.03062132603117,0.6549596723362829,0.6419161701349985,0.125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,35,18,34.03062132603117,0.6960791237069015,0.7116239466533891,0.125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,194,19,34.03062132603117,0.6762091039013898,0.6981902168388947,0.25,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,59,20,34.03062132603117,0.632530694282789,0.6370059866323163,0.0,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,7,21,34.03062132603117,0.5559835308829326,0.5725611770410963,0.0,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,195,22,34.03062132603117,0.620877177409298,0.6433776042337069,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,154,23,34.03062132603117,0.6698929511125242,0.7107360171795558,0.125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_full,83,24,34.03062132603117,0.698741093662708,0.7159136378664916,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,33,0,34.03062132603117,0.5840599222833772,0.6036529790673801,0.0,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,98,1,34.03062132603117,0.5943043322172256,0.6374047055145611,0.0,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,150,2,34.03062132603117,0.6751521020528155,0.6822090266239064,0.125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,33,3,34.03062132603117,0.6218530837075418,0.6233691475952929,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,2,4,34.03062132603117,0.663221496071973,0.6862246768983379,0.125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,77,5,34.03062132603117,0.6794878499157921,0.6487108535351742,0.1875,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,186,6,34.03062132603117,0.6453185046435087,0.6847476345953167,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,9,7,34.03062132603117,0.7837371560853685,0.8278669456706187,0.625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,118,8,34.03062132603117,0.653806489290963,0.7083251347822772,0.125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,69,9,34.03062132603117,0.7460122001485161,0.7562329099127897,0.3125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,18,10,34.03062132603117,0.7217463792987028,0.7373728031450512,0.25,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,56,11,34.03062132603117,0.7825266997809925,0.7928203903456006,0.4375,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,186,12,34.03062132603117,0.6758449252834112,0.6856499777944798,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,14,13,34.03062132603117,0.6534556064351973,0.6647330766204835,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,27,14,34.03062132603117,0.7517221000631813,0.7636506959066998,0.375,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,69,15,34.03062132603117,0.7723318492297278,0.7841241087344011,0.5,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,14,16,34.03062132603117,0.619261486171434,0.6287574711604914,0.0,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,172,17,34.03062132603117,0.6566340458337536,0.6728334951585171,0.0,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,133,18,34.03062132603117,0.675037596935459,0.6673649103489783,0.125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,62,19,34.03062132603117,0.7128249297188619,0.7397669283184899,0.1875,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,20,20,34.03062132603117,0.7459061456814267,0.7795569184604592,0.3125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,32,21,34.03062132603117,0.6167444932260562,0.6335577071695198,0.125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,149,22,34.03062132603117,0.6433016991656009,0.6456789841988042,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,130,23,34.03062132603117,0.5747687265004799,0.5836986581961314,0.0,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,clean_small_pool,36,24,34.03062132603117,0.7146995838031653,0.7041404621538159,0.25,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,194,0,34.03062132603117,0.7455940215091397,0.763202832810594,0.4375,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,149,1,34.03062132603117,0.6424534882194974,0.6445540186037546,0.1875,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,178,2,34.03062132603117,0.5744031250417617,0.5583223115307308,0.0,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,189,3,34.03062132603117,0.6965057035549904,0.712784370634152,0.125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,102,4,34.03062132603117,0.6606052293012992,0.7173314906347856,0.1875,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,135,5,34.03062132603117,0.6881737986384879,0.6925182791603521,0.125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,35,6,34.03062132603117,0.7159645715327146,0.7185956249207239,0.125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,70,7,34.03062132603117,0.6049752050437368,0.6222310751704834,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,73,8,34.03062132603117,0.5838370759282231,0.5839602612136832,0.1875,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,21,9,34.03062132603117,0.5979515679090316,0.5992619000808268,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,40,10,34.03062132603117,0.7790558501429046,0.8005882293305364,0.5625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,190,11,34.03062132603117,0.6780244371138792,0.6796610036308078,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,54,12,34.03062132603117,0.7671372632198843,0.7908161729899934,0.4375,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,188,13,34.03062132603117,0.7390483608808437,0.747100519933201,0.1875,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,192,14,34.03062132603117,0.635114532922988,0.6479447921187691,0.0,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,171,15,34.03062132603117,0.6504315334324295,0.6448875689925586,0.125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,32,16,34.03062132603117,0.6249917050658639,0.6490192353648947,0.0,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,22,17,34.03062132603117,0.540697250628462,0.5991056544364026,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,69,18,34.03062132603117,0.7198358129916419,0.7117710560057224,0.25,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,146,19,34.03062132603117,0.6501178423389955,0.6605543294904539,0.1875,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,106,20,34.03062132603117,0.5691425927473,0.565976958011475,0.0,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,187,21,34.03062132603117,0.6649469897029546,0.6605122729823124,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,127,22,34.03062132603117,0.5878946105578644,0.5912948339291839,0.0625,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,158,23,34.03062132603117,0.7101306761569683,0.7014950769704713,0.125,16,5
cub200,vit_base_patch16_224.augreg_in21k,16,noisy_full,145,24,34.03062132603117,0.6616024189638392,0.6561178043230834,0.0625,16,5
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,74,0,86.3956279333485,0.9999999577938092,0.9999999577938092,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,80,1,86.3956279333485,1.000000055856633,1.000000055856633,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,17,2,86.3956279333485,0.9999999773108856,0.9999999773108856,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,46,3,86.3956279333485,1.0000000335203014,1.0000000335203014,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,86,4,86.3956279333485,0.9999999734184676,0.9999999734184676,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,83,5,86.3956279333485,1.0000000095991748,1.0000000095991748,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,4,6,86.3956279333485,0.9999999928268342,0.9999999928268342,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,25,7,86.3956279333485,0.9999999991267716,0.9999999991267716,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,90,8,86.3956279333485,1.0000000251238992,1.0000000251238992,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,27,9,86.3956279333485,0.9999999696227292,0.9999999696227292,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,42,10,86.3956279333485,0.999999999626307,0.999999999626307,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,40,11,86.3956279333485,1.0000000152342026,1.0000000152342026,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,30,12,86.3956279333485,0.9999999598821387,0.9999999598821387,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,32,13,86.3956279333485,1.00000001485421,1.00000001485421,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,98,14,86.3956279333485,1.0000000009793382,1.0000000009793382,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,90,15,86.3956279333485,1.0000000108182812,1.0000000108182812,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,10,16,86.3956279333485,1.0000000281411805,1.0000000281411805,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,59,17,86.3956279333485,0.9999999500483461,0.9999999500483461,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,14,18,86.3956279333485,0.9999999450509861,0.9999999450509861,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,14,19,86.3956279333485,0.9999999994326261,0.9999999994326261,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,19,20,86.3956279333485,0.999999997344611,0.999999997344611,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,44,21,86.3956279333485,1.0000000073110005,1.0000000073110005,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,63,22,86.3956279333485,1.0000000064729093,1.0000000064729093,1.0,1,100
cifar100,vit_base_patch16_224.augreg_in21k,1,clean_full,82,23,86.3956279333485,0.9999999989531039,0.9999999989531039,1.0,1,100
