key,value,ci_lo,ci_hi,unit,source_csv,row_filter,value_column,ci_lo_column,ci_hi_column,note
fx9_dose_summary__cifar100__m5_hybrid_replay__1__final_acc,0.781,0.7529622385280748,0.8090377614719253,final_acc,results/fx9_dose_summary.csv,"{""dataset"": ""cifar100"", ""knob_value"": ""1"", ""method"": ""m5_hybrid_replay""}",final_acc,final_acc_ci_lo,final_acc_ci_hi,n_seeds=3
fx9_dose_summary__cifar100__m5_hybrid_replay__2__forgetting,0.11262962962962962,0.09059272746204074,0.13466653179721852,forgetting,results/fx9_dose_summary.csv,"{""dataset"": ""cifar100"", ""knob_value"": ""2"", ""method"": ""m5_hybrid_replay""}",forgetting,forgetting_ci_lo,forgetting_ci_hi,n_seeds=3
fx9_dose_summary__cifar100__m5_hybrid_replay__2__tpr1,0.046937325645949844,0.037855663998639655,0.056018987293260034,tpr1,results/fx9_dose_summary.csv,"{""dataset"": ""cifar100"", ""knob_value"": ""2"", ""method"": ""m5_hybrid_replay""}",tpr1,tpr1_ci_lo,tpr1_ci_hi,n_seeds=3
fx9_dose_summary__cifar100__m5_hybrid_replay__2__final_acc,0.8080666666666666,0.7818259716671624,0.8343073616661708,final_acc,results/fx9_dose_summary.csv,"{""dataset"": ""cifar100"", ""knob_value"": ""2"", ""method"": ""m5_hybrid_replay""}",final_acc,final_acc_ci_lo,final_acc_ci_hi,n_seeds=3
fx9_dose_summary__cifar100__m5_hybrid_replay__5__forgetting,0.07122222222222223,0.05826713303858084,0.08417731140586363,forgetting,results/fx9_dose_summary.csv,"{""dataset"": ""cifar100"", ""knob_value"": ""5"", ""method"": ""m5_hybrid_replay""}",forgetting,forgetting_ci_lo,forgetting_ci_hi,n_seeds=3
fx9_dose_summary__cifar100__m5_hybrid_replay__5__tpr1,0.056052520909479715,0.051376379423603694,0.06072866239535574,tpr1,results/fx9_dose_summary.csv,"{""dataset"": ""cifar100"", ""knob_value"": ""5"", ""method"": ""m5_hybrid_replay""}",tpr1,tpr1_ci_lo,tpr1_ci_hi,n_seeds=3
fx9_dose_summary__cifar100__m5_hybrid_replay__5__final_acc,0.8304,0.8142473732655992,0.8465526267344009,final_acc,results/fx9_dose_summary.csv,"{""dataset"": ""cifar100"", ""knob_value"": ""5"", ""method"": ""m5_hybrid_replay""}",final_acc,final_acc_ci_lo,final_acc_ci_hi,n_seeds=3
fx9_dose_summary__cifar100__m5_hybrid_replay__10__forgetting,0.042814814814814826,0.03549997535685859,0.050129654272771065,forgetting,results/fx9_dose_summary.csv,"{""dataset"": ""cifar100"", ""knob_value"": ""10"", ""method"": ""m5_hybrid_replay""}",forgetting,forgetting_ci_lo,forgetting_ci_hi,n_seeds=3
fx9_dose_summary__cifar100__m5_hybrid_replay__10__tpr1,0.061554899083946464,0.05263084034280813,0.0704789578250848,tpr1,results/fx9_dose_summary.csv,"{""dataset"": ""cifar100"", ""knob_value"": ""10"", ""method"": ""m5_hybrid_replay""}",tpr1,tpr1_ci_lo,tpr1_ci_hi,n_seeds=3
fx9_dose_summary__cifar100__m5_hybrid_replay__10__final_acc,0.8409,0.829893840108714,0.8519061598912859,final_acc,results/fx9_dose_summary.csv,"{""dataset"": ""cifar100"", ""knob_value"": ""10"", ""method"": ""m5_hybrid_replay""}",final_acc,final_acc_ci_lo,final_acc_ci_hi,n_seeds=3
fx9_dose_summary__cifar100__m5_hybrid_replay__20__forgetting,0.024999999999999998,0.022366981838969513,0.027633018161030483,forgetting,results/fx9_dose_summary.csv,"{""dataset"": ""cifar100"", ""knob_value"": ""20"", ""method"": ""m5_hybrid_replay""}",forgetting,forgetting_ci_lo,forgetting_ci_hi,n_seeds=3
fx9_dose_summary__cifar100__m5_hybrid_replay__20__tpr1,0.07525359096793484,0.05285180231663508,0.0976553796192346,tpr1,results/fx9_dose_summary.csv,"{""dataset"": ""cifar100"", ""knob_value"": ""20"", ""method"": ""m5_hybrid_replay""}",tpr1,tpr1_ci_lo,tpr1_ci_hi,n_seeds=3
fx9_dose_summary__cifar100__m5_hybrid_replay__20__final_acc,0.846,0.8380624122591471,0.8539375877408528,final_acc,results/fx9_dose_summary.csv,"{""dataset"": ""cifar100"", ""knob_value"": ""20"", ""method"": ""m5_hybrid_replay""}",final_acc,final_acc_ci_lo,final_acc_ci_hi,n_seeds=3
fx9_dose_summary__cifar100__m5_hybrid_replay__50__forgetting,0.00907407407407406,0.001221774278674195,0.016926373869473925,forgetting,results/fx9_dose_summary.csv,"{""dataset"": ""cifar100"", ""knob_value"": ""50"", ""method"": ""m5_hybrid_replay""}",forgetting,forgetting_ci_lo,forgetting_ci_hi,n_seeds=3
fx9_dose_summary__cifar100__m5_hybrid_replay__50__tpr1,0.08328556780577047,0.05996979612290068,0.10660133948864026,tpr1,results/fx9_dose_summary.csv,"{""dataset"": ""cifar100"", ""knob_value"": ""50"", ""method"": ""m5_hybrid_replay""}",tpr1,tpr1_ci_lo,tpr1_ci_hi,n_seeds=3
fx9_dose_summary__cifar100__m5_hybrid_replay__50__final_acc,0.8527666666666667,0.841260701411028,0.8642726319223053,final_acc,results/fx9_dose_summary.csv,"{""dataset"": ""cifar100"", ""knob_value"": ""50"", ""method"": ""m5_hybrid_replay""}",final_acc,final_acc_ci_lo,final_acc_ci_hi,n_seeds=3
retention_curves__cifar100__m0_fedavg__full__acc__0__raw,0.9298499999999998,0.91339875,0.9434512499999997,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m0_fedavg"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__acc__0__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m0_fedavg"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__acc__1__raw,0.40745000000000003,0.3595474999999999,0.45640000000000003,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m0_fedavg"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__acc__1__norm,0.4276383245357536,0.37531748697909256,0.4824294454693098,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m0_fedavg"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__acc__2__raw,0.3027,0.24458749999999999,0.3643075,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m0_fedavg"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__acc__2__norm,0.3177951619640755,0.25225282849841657,0.3859936783683607,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m0_fedavg"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__acc__3__raw,0.2589,0.2090325,0.3123012499999999,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m0_fedavg"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__acc__3__norm,0.27332081961254484,0.21662731462307816,0.3324179976518209,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m0_fedavg"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__acc__4__raw,0.24755,0.19644624999999996,0.29405,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m0_fedavg"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__acc__4__norm,0.26395044783568683,0.20609807984822645,0.31679541371406655,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m0_fedavg"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__acc__5__raw,0.2283,0.18709499999999998,0.2753037499999999,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""5"", ""method"": ""m0_fedavg"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__acc__5__norm,0.2445514681017662,0.1967738968577597,0.2987912140934371,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""5"", ""method"": ""m0_fedavg"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__acc__6__raw,0.21395,0.16479375,0.25339999999999996,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m0_fedavg"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__acc__6__norm,0.23010191810746244,0.17423910943960738,0.2736551353370207,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m0_fedavg"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_auc__0__raw,0.5589926998619308,0.5541085495576412,0.5637617253175121,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_auc__0__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_auc__1__raw,0.5673658469909785,0.5626069638831168,0.5721050776913242,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_auc__1__norm,1.1419353097695915,1.115012245989172,1.1743370687498897,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_auc__2__raw,0.5686732326196423,0.5639598567710065,0.5735995471228315,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_auc__2__norm,1.1640971303291472,1.1300386458374498,1.2041427898705566,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_auc__3__raw,0.567930525832158,0.5631536362844107,0.5730313689839499,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_auc__3__norm,1.1515073219423027,1.111189004315194,1.1985008071002838,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_auc__4__raw,0.5662962922070873,0.5613709138086876,0.571494011689712,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_auc__4__norm,1.1238050193032392,1.077609860551757,1.1698528674029978,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_auc__5__raw,0.5646561672634154,0.5595295056141102,0.5700390110268314,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""5"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_auc__5__norm,1.0960028514500886,1.044733488119902,1.1464932577172868,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""5"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_auc__6__raw,0.5631560433536443,0.5579274316355016,0.5687910326594868,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_auc__6__norm,1.070573876114462,1.016076521297744,1.1232893476632928,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_tpr1__0__raw,0.027859653239091012,0.024389371131439457,0.03138343278210707,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_tpr1__0__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_tpr1__1__raw,0.02869796020119367,0.025059893066144565,0.03244444312244488,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_tpr1__1__norm,1.046938591185398,0.9919479269280246,1.1057131591977762,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_tpr1__2__raw,0.02803562437982393,0.024377754876823168,0.031997874975149665,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_tpr1__2__norm,1.0098529987327947,0.9356143579549687,1.0986940728538535,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_tpr1__3__raw,0.02736351238396903,0.02397032200826129,0.030981750158209462,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_tpr1__3__norm,0.9722200174617031,0.8866076184597547,1.0789269678933422,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_tpr1__4__raw,0.026378562804588935,0.02288520857175336,0.030232014853315555,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_tpr1__4__norm,0.9170705939989763,0.8148996590594967,1.0312557246224023,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_tpr1__5__raw,0.02599484795604632,0.022454929341881393,0.03012529696173515,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""5"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_tpr1__5__norm,0.8955855828732985,0.7804722034072511,1.0308298682982329,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""5"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_tpr1__6__raw,0.025530479668001115,0.021900755103694027,0.029757798615553624,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m0_fedavg__full__leak_tpr1__6__norm,0.8695846139950898,0.7349967797791743,1.0397169594109625,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m0_fedavg"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m1_glfc__full__acc__0__raw,0.8789,0.8500475000000001,0.9033525,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m1_glfc"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m1_glfc__full__acc__0__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""0"", ""method"": ""m1_glfc"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m1_glfc__full__acc__1__raw,0.874,0.8568487499999999,0.8899000000000001,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m1_glfc"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m1_glfc__full__acc__1__norm,1.018262815214981,1.0075438065215911,1.0300191958791594,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""1"", ""method"": ""m1_glfc"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m1_glfc__full__acc__2__raw,0.8731,0.85174875,0.8892012499999999,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m1_glfc"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m1_glfc__full__acc__2__norm,1.027253119393658,1.0139481057050668,1.043961919901656,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""2"", ""method"": ""m1_glfc"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m1_glfc__full__acc__3__raw,0.8764999999999998,0.8558000000000001,0.89275,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m1_glfc"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m1_glfc__full__acc__3__norm,1.0371246000869658,1.0248968778768597,1.0519007118467996,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""3"", ""method"": ""m1_glfc"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m1_glfc__full__acc__4__raw,0.8749,0.85749875,0.89060375,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m1_glfc"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m1_glfc__full__acc__4__norm,1.0389690234778828,1.0234540846732816,1.0575393328889056,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""4"", ""method"": ""m1_glfc"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m1_glfc__full__acc__5__raw,0.8755,0.8604487500000002,0.8891537500000001,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""5"", ""method"": ""m1_glfc"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__cifar100__m1_glfc__full__acc__5__norm,1.042382382612986,1.025538696573563,1.062928656312997,norm,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""5"", ""method"": ""m1_glfc"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__cifar100__m1_glfc__full__acc__6__raw,0.8702,0.8544462499999997,0.8844999999999998,raw,results/retention_curves.csv,"{""dataset"": ""cifar100"", ""elapsed"": ""6"", ""method"": ""m1_glfc"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
