dataset,method,seed,task_k,task_T,elapsed,acc,acc_train
imagenet_r,m1_glfc,3,3,5,2,0.5981012658227848,0.6422345483359746
imagenet_r,m1_glfc,3,3,6,3,0.629746835443038,0.6767036450079239
imagenet_r,m1_glfc,3,3,7,4,0.6265822784810127,0.6905705229793978
imagenet_r,m1_glfc,3,3,8,5,0.6424050632911392,0.7004754358161648
imagenet_r,m1_glfc,3,3,9,6,0.6455696202531646,0.696513470681458
imagenet_r,m1_glfc,3,4,4,0,0.45901639344262296,0.5212591986917416
imagenet_r,m1_glfc,3,4,5,1,0.5409836065573771,0.5968928863450531
imagenet_r,m1_glfc,3,4,6,2,0.5868852459016394,0.6582174979558463
imagenet_r,m1_glfc,3,4,7,3,0.6065573770491803,0.6843826655764513
imagenet_r,m1_glfc,3,4,8,4,0.6032786885245902,0.6986917416189697
imagenet_r,m1_glfc,3,4,9,5,0.6065573770491803,0.7121831561733443
imagenet_r,m1_glfc,3,5,5,0,0.4115755627009646,0.4515738498789346
imagenet_r,m1_glfc,3,5,6,1,0.4887459807073955,0.5399515738498789
imagenet_r,m1_glfc,3,5,7,2,0.5594855305466238,0.6133979015334947
imagenet_r,m1_glfc,3,5,8,3,0.5819935691318328,0.6505246166263116
imagenet_r,m1_glfc,3,5,9,4,0.6045016077170418,0.678773204196933
imagenet_r,m1_glfc,3,6,6,0,0.37992831541218636,0.46869409660107336
imagenet_r,m1_glfc,3,6,7,1,0.4910394265232975,0.5948121645796064
imagenet_r,m1_glfc,3,6,8,2,0.5340501792114696,0.6627906976744186
imagenet_r,m1_glfc,3,6,9,3,0.5591397849462365,0.6838103756708408
imagenet_r,m1_glfc,3,7,7,0,0.4369230769230769,0.47279042840602087
imagenet_r,m1_glfc,3,7,8,1,0.5169230769230769,0.5750675414897722
imagenet_r,m1_glfc,3,7,9,2,0.5538461538461539,0.6279428791972211
imagenet_r,m1_glfc,3,8,8,0,0.4407894736842105,0.45375722543352603
imagenet_r,m1_glfc,3,8,9,1,0.5526315789473685,0.5681255161023947
imagenet_r,m1_glfc,3,9,9,0,0.4156378600823045,0.4377880184331797
imagenet_r,m1_glfc,4,0,0,0,0.6971830985915493,0.7401852668725187
imagenet_r,m1_glfc,4,0,1,1,0.5845070422535211,0.631230701367446
imagenet_r,m1_glfc,4,0,2,2,0.6443661971830986,0.7079841199823556
imagenet_r,m1_glfc,4,0,3,3,0.6901408450704225,0.7657697397441553
imagenet_r,m1_glfc,4,0,4,4,0.6971830985915493,0.7838553153947949
imagenet_r,m1_glfc,4,0,5,5,0.6866197183098591,0.7926775474194971
imagenet_r,m1_glfc,4,0,6,6,0.676056338028169,0.7891486546096163
imagenet_r,m1_glfc,4,0,7,7,0.6619718309859155,0.7754741949713277
imagenet_r,m1_glfc,4,0,8,8,0.6654929577464789,0.7723864137626819
imagenet_r,m1_glfc,4,0,9,9,0.6549295774647887,0.7719453021614469
imagenet_r,m1_glfc,4,1,1,0,0.6203703703703703,0.6344961240310077
imagenet_r,m1_glfc,4,1,2,1,0.6944444444444444,0.7034883720930233
imagenet_r,m1_glfc,4,1,3,2,0.7407407407407407,0.7670542635658915
imagenet_r,m1_glfc,4,1,4,3,0.7345679012345679,0.7965116279069767
imagenet_r,m1_glfc,4,1,5,4,0.7376543209876543,0.8112403100775194
imagenet_r,m1_glfc,4,1,6,5,0.7376543209876543,0.8135658914728682
imagenet_r,m1_glfc,4,1,7,6,0.75,0.8224806201550388
imagenet_r,m1_glfc,4,1,8,7,0.7376543209876543,0.8166666666666667
imagenet_r,m1_glfc,4,1,9,8,0.7438271604938271,0.8073643410852713
imagenet_r,m1_glfc,4,2,2,0,0.5379310344827586,0.5473411154345007
imagenet_r,m1_glfc,4,2,3,1,0.593103448275862,0.6450497189796801
imagenet_r,m1_glfc,4,2,4,2,0.6379310344827587,0.7047124945957631
imagenet_r,m1_glfc,4,2,5,3,0.6241379310344828,0.7328145265888456
imagenet_r,m1_glfc,4,2,6,4,0.6517241379310345,0.7431906614785992
imagenet_r,m1_glfc,4,2,7,5,0.6551724137931034,0.7527021184608733
imagenet_r,m1_glfc,4,2,8,6,0.6724137931034483,0.7674016428880243
imagenet_r,m1_glfc,4,2,9,7,0.6758620689655173,0.772589710332901
imagenet_r,m1_glfc,4,3,3,0,0.4668769716088328,0.5161544523246651
imagenet_r,m1_glfc,4,3,4,1,0.5425867507886435,0.6189913317572892
imagenet_r,m1_glfc,4,3,5,2,0.5962145110410094,0.6867612293144209
imagenet_r,m1_glfc,4,3,6,3,0.6214511041009464,0.7222222222222222
imagenet_r,m1_glfc,4,3,7,4,0.6340694006309149,0.7442868400315209
imagenet_r,m1_glfc,4,3,8,5,0.6403785488958991,0.7498029944838456
imagenet_r,m1_glfc,4,3,9,6,0.6403785488958991,0.7533490937746257
imagenet_r,m1_glfc,4,4,4,0,0.501628664495114,0.5230073952341824
imagenet_r,m1_glfc,4,4,5,1,0.5830618892508144,0.6125718981101068
imagenet_r,m1_glfc,4,4,6,2,0.6026058631921825,0.6585866885784717
imagenet_r,m1_glfc,4,4,7,3,0.6188925081433225,0.6741988496302382
imagenet_r,m1_glfc,4,4,8,4,0.6351791530944625,0.6902218570254725
imagenet_r,m1_glfc,4,4,9,5,0.6449511400651465,0.7087099424815119
imagenet_r,m1_glfc,4,5,5,0,0.43727598566308246,0.47804659498207885
imagenet_r,m1_glfc,4,5,6,1,0.4982078853046595,0.5689964157706093
imagenet_r,m1_glfc,4,5,7,2,0.5734767025089605,0.628584229390681
imagenet_r,m1_glfc,4,5,8,3,0.5698924731182796,0.6505376344086021
imagenet_r,m1_glfc,4,5,9,4,0.5985663082437276,0.6698028673835126
imagenet_r,m1_glfc,4,6,6,0,0.3959731543624161,0.4621497281472187
imagenet_r,m1_glfc,4,6,7,1,0.47315436241610737,0.562526139690506
imagenet_r,m1_glfc,4,6,8,2,0.5,0.6014219991635299
imagenet_r,m1_glfc,4,6,9,3,0.5536912751677853,0.643245503973233
imagenet_r,m1_glfc,4,7,7,0,0.4065934065934066,0.4833561331509348
imagenet_r,m1_glfc,4,7,8,1,0.5091575091575091,0.5864113087095303
imagenet_r,m1_glfc,4,7,9,2,0.5604395604395604,0.6548107615139079
imagenet_r,m1_glfc,4,8,8,0,0.3609271523178808,0.43680066307501036
imagenet_r,m1_glfc,4,8,9,1,0.4470198675496689,0.5532532117695814
imagenet_r,m1_glfc,4,9,9,0,0.4125,0.4344935471255377
